title,Price,Processor,RAM,Operating System,Display,Storage,Office,warrenty
HP Pavilion 15 (2023) Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-eg2017TU...,"₹50,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
AXL Intel Celeron Dual Core 9th Gen - (4 GB/SSD/256 GB SSD/windows 11 home) 15W_LAP02 Thin and Light L...,"₹17,036",intel core i5 processor (11th gen),16 gb ddr4 ram,windows 11 operating system,43.94 cm (17.3 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core i3 processor (10th gen),8 gb lpddr4x ram,64 bit windows 11 operating system,35.56 cm (14 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
Lenovo IdeaPad Gaming 3 (2024) AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/windows 11 home/4 GB Gra...,"₹63,990",intel core i7 processor (13th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,2 Year Carry-in Warranty
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/SSD/512 GB SSD/windows 11 home) 14s-fq1092au Thin and Light Lap...,"₹42,590",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel celeron dual core processor (9th gen),4 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 Year
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Vivobook 14 (2024) Touchscreen Intel P-Series Intel Core i5 12th Gen 1240P - (16 GB/SSD/512 GB SS...,"₹60,990",amd ryzen 5 hexa core processor,8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year ADP
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/SSD/512 GB SSD/windows 11 home) Vostro 3420 Notebook,"₹45,800",amd ryzen 5 hexa core processor,8 gb ddr4 ram,windows 11 home,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP 15s Intel Core i5 12th Gen 1235U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fq5111TU Thin and Ligh...,"₹49,450",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI GP76 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,35,875",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core i5 processor (12th gen),16 gb ddr4 ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,34,990",intel core i5 processor (11th gen),8 gb ddr4 ram,64 bit windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Hardware Service
HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/SSD/512 GB SSD/windows 11 home) 14-ek0074TU 2 i...,"₹76,490",intel core i5 processor (12th gen),8 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Intel Core i5 12th Gen 12500H - (16 GB/SSD/512 GB SSD/windows 11 home) K3502ZA-L503WS Thin and Li...,"₹63,990",intel core i7 processor (11th gen),16 gb ddr4 ram,windows 11 home,43.94 cm (17.3 inch) display,1 tb ssd,no-office,2 Year Warranty Term
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS3IN / NP750...,"₹87,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core ultra 7 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Prestige 16 AI Evo Intel Core Ultra 7 155H - (16 GB/SSD/1 TB SSD/windows 11 home) Prestige 16 AI E...,"₹1,19,990",intel core i5 processor (12th gen),16 gb ddr4 ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,no-office,1 Year Onsite Warranty
DELL Intel Core i5 13th Gen 1334U - (8 GB/SSD/512 GB SSD/windows 11 home) Vostro 3530 Thin and Light L...,"₹50,790",intel core i5 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year warranty
Acer Aspire 5 Intel Core i5 12th Gen 1235U - (8 GB/SSD/512 GB SSD/windows 11 home) A515-57 Thin and Li...,"₹46,999",intel core 7 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Avita Liber E Intel Core i5 12th Gen 1235U - (8 GB/SSD/512 GB SSD/windows 11 home) AM14A2INF56F-SLF Th...,"₹31,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core ultra 7 processor,16 gb lpddr5 ram,windows 11 operating system,40.64 cm (16 inch) display,1 tb ssd,no-office,2 Year Carry-in Warranty
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹37,999",intel core i5 processor (13th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Hardware Service
ASUS ROG Strix G15 (2024) AMD Ryzen 9 Octa Core R9-5900HX - (16 GB/1 TB SSD/windows 11 home/4 GB Graph...,"₹94,990",intel core i5 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year International Travelers Warranty (ITW)
HP 250 G9 Intel Celeron Dual Core 12th Gen 4500u - (8 GB/SSD/256 GB SSD/DOS) 8Y2Y9PA Laptop,"₹23,999",intel core i5 processor (12th gen),8 gb ddr4 ram,windows 11 home,35.81 cm (14.1 inch) display,512 gb ssd,no-office,1 Year Manufacturing Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/windows 11 home/4 GB Graphics/...,"₹57,999",amd ryzen 9 octa core processor,16 gb ddr4 ram,64 bit windows 11 home,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
ASUS AMD Ryzen 5 - (16 GB/SSD/512 GB SSD/windows 11 home/4 GB Graphics) M6500QF-HN542WS Laptop,"₹51,990",intel celeron dual core processor (12th gen),8 gb ddr4 ram,dos operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 year Onsite Warrenty
Lenovo Ideapad AMD AMD Ryzen 5 Hexa Core 5500U - (8 GB/SSD/512 GB SSD/windows 11 home) 15ALC6 Laptop,"₹39,200",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Avita Liber Intel Core i5 7th Gen 7Y54 - (8 GB/SSD/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and L...,"₹55,723",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",amd ryzen 5 hexa core processor,8 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,34,990",amd ryzen 5 processor,16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Warranty
MSI Modern 14 H Intel Core i9 13th Gen 13900H - (16 GB/SSD/1 TB SSD/windows 11 home) Modern 14 H D13MG...,"₹78,990",amd ryzen 5 hexa core processor,8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 YEAR
DELL Inspiron Intel Core i5 11th Gen 1155G7 - (16 GB/SSD/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 L...,"₹74,999",intel core i5 processor (7th gen),8 gb ddr4 ram,64 bit windows 10 operating system,33.78 cm (13.3 inch) display,512 gb ssd,no-office,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com)
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS3IN / NP750...,"₹87,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core ultra 7 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Avita Liber E Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) AM15A2INT56F-CHF Th...,"₹25,989",intel core i9 processor (13th gen),16 gb ddr4 ram,windows 11 operating system,35.56 cm (14 inch) display,1 tb ssd,no-office,1 Year Carry-in Warranty
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/windows 11 home/8 GB Graphics/NVIDIA GeForce ...,"₹1,64,831",intel core i5 processor (11th gen),16 gb ddr4 ram,windows 11 home,35.56 cm (14 inch) touchscreen display,512 gb ssd,no-office,1 Year Onsite Warranty
HP G9245 Silver 841w7paA AMD Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/SSD/512 GB SSD/DOS) 245 G8 La...,"₹23,999",intel core 7 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS ExpertBook B9 Intel Core i5 10th Gen 10210U - (8 GB/SSD/512 GB SSD/Windows 10 Pro) ExpertBook B9 ...,"₹77,547",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core i3 processor (12th gen),8 gb ddr4 ram,64 bit windows 11 home,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturing Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹1,66,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,40.89 cm (16.1 inch) display,1 tb ssd,no-office,1 Year Carry-in Warranty
Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/windows 11 home/6 GB Graphics/NVIDIA ...,"₹1,03,990",amd ryzen 3 dual core processor,8 gb ddr4 ram,dos operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year manufacturer Warranty
Acer Aspire 5 15 Intel Core i3 13th Gen 31305 U - (8 GB/SSD/512 GB SSD/windows 11 home) A515-58P Thin ...,"₹39,990",intel core i5 processor (10th gen),8 gb lpddr3 ram,64 bit windows 10 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Pavilion 15 (2023) Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-eg2017TU...,"₹50,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,office home & student 2021,1 Year Carry-in Warranty
ASUS Intel Core i5 12th Gen - (8 GB/SSD/512 GB SSD/windows 11 home) X1504ZA-NJ522WS Laptop,"₹49,999",intel core i3 processor (13th gen),8 gb lpddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP Laptop 15S Intel Core i3 11th Gen 1115G4 - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fq2717TU Thin ...,"₹38,989",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP Omen AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/windows 11 home/6 GB Graphics/NVIDIA...,"₹1,03,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core i5 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 year manufacturing Warranty
HP OMEN Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/windows 11 home/4 GB Graphics/NVIDIA GeForce R...,"₹79,900",intel core i3 processor (11th gen),8 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,windows 11 and ms office,1 Year Onsite Warranty
Lenovo IdeaPad Gaming AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/windows 11 home/6 GB Graphics/N...,"₹82,190",amd ryzen 7 octa core processor,16 gb ddr5 ram,windows 11 operating system,40.89 cm (16.1 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Katana 17 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/windows 11 home/8 GB Graphics/NVIDIA GeF...,"₹1,16,990",intel core i7 processor (11th gen),16 gb ddr4 ram,64 bit windows 11 operating system,40.89 cm (16.1 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/SSD/512 GB SSD/windows 11 home) YL613 Thin ...,"₹34,990",amd ryzen 7 octa core processor,16 gb ddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite warranty
HP Pavilion Plus Intel Core i5 13th Gen 1335U - (16 GB/SSD/512 GB SSD/windows 11 home) 14-ew0116TU Thi...,"₹70,490",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/windows 11 home/8 GB Graphics/NVIDIA GeFo...,"₹1,64,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹37,999",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,43.94 cm (17.3 inch) display,1 tb ssd,no-office,2 Year Carry-in Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹1,66,990",intel core i3 processor (13th gen),8 gb lpddr4x ram,windows 11 operating system,40.64 cm (16 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/SSD/1 TB SSD/windows 11 home) INBook X2 Plus Core i7 Th...,"₹57,990",intel core i5 processor (13th gen),16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Lenovo Lenovo Legion 9 2024 Intel Core i9 14th Gen 14900HX - (64 GB/2 TB SSD/windows 11 home/16 GB Gra...,"₹4,59,990",intel core i7 processor (13th gen),16 gb ddr5 ram,windows 11 operating system,43.94 cm (17.3 inch) display,1 tb ssd,no-office,2 Year Carry-in Warranty
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fq5327TU Th...,"₹38,990",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book3 Intel Core i7 13th Gen 1355U - (16 GB/SSD/512 GB SSD/windows 11 home) Galaxy Book...,"₹71,999",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Apple 2023 Macbook Air Apple M2 - (8 GB/SSD/512 GB SSD/macOS Ventura) MQKQ3HN/A,"₹1,41,390",intel core i7 processor (11th gen),16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
